z,x5,St,Sh,lb,ub
0.8571428571428571,0.0,0.7417618676682831,0.6663210617272775,0.607429190960121,0.7239610158751465
0.9795918367346939,0.0,0.6765336769423624,0.5960064840158161,0.5394558214625357,0.6527467522101595
1.1020408163265307,0.0,0.614002397922453,0.5317580616853378,0.48043308667361184,0.5846494629609409
1.2244897959183674,0.0,0.5553741158215912,0.47464918306711024,0.4274033656215651,0.5238017568577017
1.346938775510204,0.0,0.5012341864350016,0.42461589879958167,0.3808667319025117,0.4696505006029108
1.4693877551020407,0.0,0.45176301890092607,0.3809058290272204,0.33975416107164685,0.4239366463882921
1.5918367346938775,0.0,0.4068889819877599,0.34247064882374567,0.3003781198269202,0.38334930537936374
1.7142857142857142,0.0,0.3663923659072127,0.3082501332541864,0.26267865143272584,0.3485855533072012
1.836734693877551,0.0,0.3299740518075175,0.2773409839517058,0.22645762101673714,0.31764019132883614
1.9591836734693877,0.0,0.297299730200999,0.2490685601480579,0.1939853728481181,0.29035481180086403
2.0816326530612246,0.0,0.2680275835754766,0.22298952165088862,0.1648950706018758,0.266163672225659
2.2040816326530615,0.0,0.24182497549164284,0.19885367498130946,0.13843268745262768,0.24459540897117754
2.326530612244898,0.0,0.21837793711043696,0.1765484189451798,0.11495614700498526,0.22403622441244367
2.4489795918367347,0.0,0.19739600687736303,0.1560423212251628,0.09429203298722119,0.20477315587071773
2.571428571428571,0.0,0.17861412893081474,0.1373375952184586,0.07677261693664562,0.18601680292190734
2.693877551020408,0.0,0.1617927388315683,0.1204357112936747,0.06233438702343186,0.16847754243108234
2.816326530612245,0.0,0.146716777005079,0.10531648438155694,0.05048789445220062,0.15262467110297728
2.9387755102040813,0.0,0.13319411061096909,0.09192867956107566,0.04053987511979161,0.13772221491994638
3.0612244897959187,0.0,0.12105367166206926,0.08018916654733016,0.0327342058015549,0.1239941632286476
3.183673469387755,0.0,0.11014350463806444,0.069987542563865,0.026283982823443932,0.1117317395787685
3.3061224489795915,0.0,0.10032884132788833,0.06119356015946862,0.02091254754434863,0.1008468196601267
3.4285714285714284,0.0,0.09149027123816134,0.05366534639014704,0.0167282535872649,0.091911333115219
3.5510204081632653,0.0,0.08352204392709228,0.047257079086458854,0.013232634400130918,0.08373614435699439
3.673469387755102,0.0,0.07633051923364209,0.04182537674381521,0.01045542260157423,0.07669119945658669
3.795918367346939,0.0,0.06983276866239496,0.037234109622193805,0.008282692454746946,0.07058341116705323
3.9183673469387754,0.0,0.06395532353745204,0.03335764452890817,0.00652797318306856,0.0653745495011504
4.040816326530612,0.0,0.05863306120122491,0.03008271357193663,0.0051618070641112805,0.06112196188905601
4.163265306122449,0.0,0.05380821833490468,0.02730917775558964,0.004079870648712915,0.05731203436180444
4.285714285714286,0.0,0.04942951963572906,0.024949970581813325,0.003304027215291563,0.053836588643229696
4.408163265306123,0.0,0.045451410083599875,0.022930481529116573,0.0027202149959863614,0.05080511205797697
4.530612244897959,0.0,0.0418333795241671,0.021187594758000233,0.00226225491948335,0.047877986533010015
4.653061224489796,0.0,0.038539369063770534,0.019668548521310968,0.0019307291948610953,0.04538934289794852
4.775510204081632,0.0,0.03553724966964489,0.018329733919113324,0.0016991412364409072,0.04310452858538391
4.8979591836734695,0.0,0.03279836430565308,0.017135512058054813,0.0015140237907168579,0.0410759507025861
5.020408163265307,0.0,0.03029712585394695,0.016057097766217426,0.0013469558069437388,0.03904101680180625
5.142857142857142,0.0,0.028010663944063263,0.015071535482949048,0.001230136931084239,0.03729583656785082
5.26530612244898,0.0,0.025918514615959065,0.01416077761481285,0.0011505473619417806,0.03554954329832738
5.387755102040816,0.0,0.024002347475028718,0.013310866019767298,0.0010985324338499054,0.03362069872686007
5.510204081632653,0.0,0.022245725654018167,0.012511211851831579,0.0010021268244184557,0.03204146569499037
5.63265306122449,0.0,0.020633894481402404,0.011753966447164286,0.0009550094487877429,0.030393527711864852
5.755102040816326,0.0,0.01915359527279692,0.011033475191401554,0.0008877059786792075,0.028668527402644
5.877551020408163,0.0,0.017792901116915005,0.01034580657247739,0.000840209737136526,0.026897021292254287
6.0,0.0,0.01654107192646359,0.009688349329441926,0.0008041953989847077,0.025401998313136755
