x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.9756,0.9544,0.11839999999999995,0.0816,0.05520000000000003,0.07440000000000002,0.06159999999999999,0.09319999999999995,0.05600000000000005,0.07120000000000004,0.0968
0.9904,0.9824,0.0676,0.035599999999999965,0.05679999999999996,0.04279999999999995,0.03639999999999999,0.036800000000000055,0.08760000000000001,0.03400000000000003,0.0676
0.9976,0.9948,0.040000000000000036,0.09079999999999999,0.04920000000000002,0.08679999999999999,0.041200000000000014,0.04600000000000004,0.045599999999999974,0.06159999999999999,0.03839999999999999
0.9828,0.9748,0.04600000000000004,0.04200000000000004,0.04600000000000004,0.05159999999999998,0.03720000000000001,0.04279999999999995,0.07399999999999995,0.06159999999999999,0.045599999999999974
0.28959999999999997,0.976,0.0776,0.1652,0.04039999999999999,0.05720000000000003,0.053200000000000025,0.04279999999999995,0.04359999999999997,0.045599999999999974,0.053200000000000025
0.10799999999999998,0.9856,0.05120000000000002,0.04600000000000004,0.06359999999999999,0.057599999999999985,0.07079999999999997,0.04959999999999998,0.053200000000000025,0.05479999999999996,0.05479999999999996
0.994,0.9816,0.04920000000000002,0.053200000000000025,0.03600000000000003,0.041200000000000014,0.0464,0.062000000000000055,0.038000000000000034,0.04159999999999997,0.0676
0.050799999999999956,0.9852,0.04239999999999999,0.040000000000000036,0.047599999999999976,0.057599999999999985,0.06120000000000003,0.03520000000000001,0.059599999999999986,0.06520000000000004,0.0524
0.9824,0.9552,0.07040000000000002,0.07440000000000002,0.10199999999999998,0.06879999999999997,0.07440000000000002,0.07999999999999996,0.0676,0.05359999999999998,0.07999999999999996
0.9912,0.9808,0.04239999999999999,0.05879999999999996,0.03320000000000001,0.09640000000000004,0.03359999999999996,0.06599999999999995,0.035599999999999965,0.0776,0.06920000000000004
0.0676,0.9808,0.04159999999999997,0.07199999999999995,0.06000000000000005,0.04079999999999995,0.045599999999999974,0.03480000000000005,0.07640000000000002,0.09199999999999997,0.05879999999999996
0.09119999999999995,0.9792,0.05279999999999996,0.0524,0.04920000000000002,0.038000000000000034,0.03320000000000001,0.04159999999999997,0.062000000000000055,0.047599999999999976,0.054400000000000004
0.9916,0.982,0.04159999999999997,0.04959999999999998,0.041200000000000014,0.034399999999999986,0.04479999999999995,0.04159999999999997,0.038000000000000034,0.050799999999999956,0.03959999999999997
0.04800000000000004,0.988,0.04920000000000002,0.05800000000000005,0.0504,0.041200000000000014,0.04959999999999998,0.05279999999999996,0.05120000000000002,0.048799999999999955,0.04239999999999999
0.07199999999999995,0.9768,0.04920000000000002,0.08120000000000005,0.0696,0.04600000000000004,0.059599999999999986,0.04920000000000002,0.04679999999999995,0.04079999999999995,0.0504
0.12080000000000002,0.9804,0.062000000000000055,0.06879999999999997,0.054400000000000004,0.0464,0.05479999999999996,0.041200000000000014,0.052000000000000046,0.05520000000000003,0.052000000000000046
0.06479999999999997,0.9844,0.04920000000000002,0.044399999999999995,0.047599999999999976,0.05879999999999996,0.04079999999999995,0.06599999999999995,0.03520000000000001,0.052000000000000046,0.04079999999999995
0.0524,0.9856,0.050000000000000044,0.06000000000000005,0.045599999999999974,0.06440000000000001,0.06879999999999997,0.05120000000000002,0.07840000000000003,0.03759999999999997,0.05840000000000001
0.97,0.9616,0.08679999999999999,0.09119999999999995,0.07320000000000004,0.08079999999999998,0.12960000000000005,0.12719999999999998,0.06520000000000004,0.06920000000000004,0.07640000000000002
0.0716,0.9784,0.06840000000000002,0.04479999999999995,0.05520000000000003,0.038799999999999946,0.08640000000000003,0.04520000000000002,0.050799999999999956,0.05679999999999996,0.048799999999999955
0.05400000000000005,0.9848,0.05120000000000002,0.044399999999999995,0.04479999999999995,0.05400000000000005,0.03400000000000003,0.05840000000000001,0.0696,0.03959999999999997,0.059599999999999986
0.06520000000000004,0.9784,0.04200000000000004,0.1472,0.07399999999999995,0.050799999999999956,0.060799999999999965,0.05159999999999998,0.0948,0.060799999999999965,0.08520000000000005
0.9816,0.9728,0.053200000000000025,0.03920000000000001,0.07599999999999996,0.15400000000000003,0.038000000000000034,0.07199999999999995,0.03759999999999997,0.027200000000000002,0.07440000000000002
0.9896,0.9784,0.11760000000000004,0.07920000000000005,0.040000000000000036,0.03520000000000001,0.04400000000000004,0.0756,0.04720000000000002,0.062000000000000055,0.04959999999999998
0.08679999999999999,0.9772,0.08040000000000003,0.05559999999999998,0.06879999999999997,0.06599999999999995,0.0676,0.05159999999999998,0.048799999999999955,0.048799999999999955,0.050000000000000044
0.05720000000000003,0.9856,0.04200000000000004,0.038799999999999946,0.052000000000000046,0.04359999999999997,0.04520000000000002,0.06000000000000005,0.04400000000000004,0.02959999999999996,0.05400000000000005
0.06920000000000004,0.9776,0.05600000000000005,0.038799999999999946,0.05600000000000005,0.030399999999999983,0.048799999999999955,0.07920000000000005,0.0484,0.06679999999999997,0.05600000000000005
0.9748,0.9632000000000001,0.1068,0.07479999999999998,0.05400000000000005,0.06479999999999997,0.07879999999999998,0.07679999999999998,0.0928,0.04800000000000004,0.09719999999999995
0.06399999999999995,0.982,0.04079999999999995,0.08840000000000003,0.06040000000000001,0.044399999999999995,0.04520000000000002,0.044399999999999995,0.06999999999999995,0.05520000000000003,0.09360000000000002
0.07040000000000002,0.9836,0.04720000000000002,0.04679999999999995,0.07879999999999998,0.03920000000000001,0.06000000000000005,0.0524,0.054400000000000004,0.04239999999999999,0.09840000000000004
0.9964,0.984,0.03759999999999997,0.0716,0.03959999999999997,0.053200000000000025,0.10880000000000001,0.06040000000000001,0.038799999999999946,0.05279999999999996,0.041200000000000014
0.9972,0.9864,0.041200000000000014,0.03959999999999997,0.04959999999999998,0.045599999999999974,0.031200000000000006,0.0484,0.06040000000000001,0.03759999999999997,0.08440000000000003
0.8548,0.9888,0.0484,0.03400000000000003,0.038799999999999946,0.04520000000000002,0.07320000000000004,0.04239999999999999,0.06120000000000003,0.03959999999999997,0.043200000000000016
0.2168,0.9772,0.054400000000000004,0.05159999999999998,0.06279999999999997,0.04239999999999999,0.12160000000000004,0.050000000000000044,0.08640000000000003,0.050799999999999956,0.07240000000000002
0.9912,0.9824,0.03920000000000001,0.06520000000000004,0.054400000000000004,0.04359999999999997,0.03720000000000001,0.038799999999999946,0.052000000000000046,0.04920000000000002,0.08040000000000003
0.08240000000000003,0.9764,0.06320000000000003,0.08399999999999996,0.05159999999999998,0.06040000000000001,0.056400000000000006,0.05279999999999996,0.04279999999999995,0.038799999999999946,0.08879999999999999
0.994,0.9872,0.06640000000000001,0.06000000000000005,0.03839999999999999,0.03480000000000005,0.05120000000000002,0.07999999999999996,0.036800000000000055,0.09319999999999995,0.07440000000000002
0.9836,0.9672,0.04520000000000002,0.03759999999999997,0.047599999999999976,0.047599999999999976,0.0464,0.0484,0.0504,0.043200000000000016,0.03759999999999997
0.0948,0.9748,0.10599999999999998,0.04159999999999997,0.05359999999999998,0.05520000000000003,0.06679999999999997,0.056400000000000006,0.07520000000000004,0.04720000000000002,0.06920000000000004
0.05559999999999998,0.9808,0.05920000000000003,0.08599999999999997,0.05359999999999998,0.0464,0.04959999999999998,0.06520000000000004,0.060799999999999965,0.044399999999999995,0.04520000000000002
0.07640000000000002,0.9796,0.06359999999999999,0.062000000000000055,0.06120000000000003,0.06440000000000001,0.04679999999999995,0.04800000000000004,0.03639999999999999,0.04479999999999995,0.06120000000000003
0.08560000000000001,0.9796,0.050000000000000044,0.04400000000000004,0.03920000000000001,0.04520000000000002,0.06159999999999999,0.05479999999999996,0.08560000000000001,0.05279999999999996,0.04079999999999995
0.07799999999999996,0.9772,0.05479999999999996,0.035599999999999965,0.07720000000000005,0.04520000000000002,0.08040000000000003,0.04200000000000004,0.13480000000000003,0.06359999999999999,0.04920000000000002
0.06279999999999997,0.9824,0.050000000000000044,0.047599999999999976,0.04039999999999999,0.0504,0.038000000000000034,0.05359999999999998,0.04959999999999998,0.0504,0.050799999999999956
0.04159999999999997,0.9872,0.04479999999999995,0.04600000000000004,0.06279999999999997,0.05679999999999996,0.050799999999999956,0.059599999999999986,0.08799999999999997,0.04600000000000004,0.05520000000000003
0.9756,0.9576,0.13360000000000005,0.09799999999999998,0.10960000000000003,0.0676,0.07320000000000004,0.07720000000000005,0.08879999999999999,0.08599999999999997,0.07440000000000002
0.9888,0.9764,0.03759999999999997,0.07040000000000002,0.041200000000000014,0.03520000000000001,0.05520000000000003,0.05159999999999998,0.04279999999999995,0.03400000000000003,0.06879999999999997
0.08999999999999997,0.9656,0.04920000000000002,0.08560000000000001,0.04079999999999995,0.07840000000000003,0.057599999999999985,0.0756,0.07720000000000005,0.08879999999999999,0.0504
0.38,0.9672,0.053200000000000025,0.044399999999999995,0.09719999999999995,0.05920000000000003,0.047599999999999976,0.09599999999999997,0.0736,0.05879999999999996,0.06640000000000001
0.9844,0.9676,0.048799999999999955,0.06000000000000005,0.04800000000000004,0.09399999999999997,0.05279999999999996,0.05400000000000005,0.05159999999999998,0.0776,0.04479999999999995
0.9728,0.9636,0.07279999999999998,0.056400000000000006,0.07879999999999998,0.07599999999999996,0.10240000000000005,0.10599999999999998,0.06599999999999995,0.054400000000000004,0.0796
0.0736,0.9796,0.06640000000000001,0.05400000000000005,0.05800000000000005,0.04039999999999999,0.06679999999999997,0.05600000000000005,0.04920000000000002,0.05840000000000001,0.06320000000000003
0.08040000000000003,0.9828,0.0816,0.08199999999999996,0.04039999999999999,0.04959999999999998,0.07999999999999996,0.03839999999999999,0.040000000000000036,0.05479999999999996,0.038799999999999946
0.08560000000000001,0.9816,0.07599999999999996,0.050799999999999956,0.04039999999999999,0.06240000000000001,0.08079999999999998,0.03720000000000001,0.10640000000000005,0.048799999999999955,0.03759999999999997
0.1624,0.978,0.04479999999999995,0.03720000000000001,0.0464,0.0524,0.057599999999999985,0.06520000000000004,0.06440000000000001,0.04600000000000004,0.07920000000000005
0.2156,0.9808,0.048799999999999955,0.047599999999999976,0.04679999999999995,0.032399999999999984,0.045599999999999974,0.04679999999999995,0.06479999999999997,0.07440000000000002,0.052000000000000046
0.992,0.984,0.04039999999999999,0.038000000000000034,0.05520000000000003,0.06359999999999999,0.03839999999999999,0.09199999999999997,0.06240000000000001,0.036800000000000055,0.06520000000000004
0.06479999999999997,0.9784,0.035599999999999965,0.09719999999999995,0.06159999999999999,0.05720000000000003,0.05400000000000005,0.04920000000000002,0.04520000000000002,0.044399999999999995,0.05120000000000002
0.9732,0.9596,0.0676,0.06240000000000001,0.15039999999999998,0.0816,0.08320000000000005,0.06399999999999995,0.060799999999999965,0.0504,0.0756
0.14,0.978,0.04159999999999997,0.05600000000000005,0.050799999999999956,0.10919999999999996,0.048799999999999955,0.04920000000000002,0.09719999999999995,0.12119999999999997,0.06879999999999997
0.05879999999999996,0.976,0.04479999999999995,0.04679999999999995,0.057599999999999985,0.034399999999999986,0.04720000000000002,0.13039999999999996,0.047599999999999976,0.13839999999999997,0.08520000000000005
0.053200000000000025,0.9808,0.0716,0.07279999999999998,0.06520000000000004,0.04279999999999995,0.053200000000000025,0.0484,0.060799999999999965,0.09079999999999999,0.09840000000000004
0.06159999999999999,0.9808,0.054400000000000004,0.047599999999999976,0.0928,0.052000000000000046,0.07399999999999995,0.057599999999999985,0.06279999999999997,0.05359999999999998,0.04959999999999998
0.07999999999999996,0.9812,0.05720000000000003,0.032399999999999984,0.04079999999999995,0.04479999999999995,0.05520000000000003,0.07320000000000004,0.04679999999999995,0.08879999999999999,0.053200000000000025
0.99,0.9568,0.062000000000000055,0.08199999999999996,0.06999999999999995,0.08479999999999999,0.06479999999999997,0.056400000000000006,0.13119999999999998,0.06399999999999995,0.06520000000000004
0.9892,0.9792,0.03200000000000003,0.038799999999999946,0.028800000000000048,0.03839999999999999,0.0524,0.03600000000000003,0.03839999999999999,0.036800000000000055,0.03639999999999999
0.06000000000000005,0.9816,0.054400000000000004,0.08279999999999998,0.05600000000000005,0.06440000000000001,0.05400000000000005,0.041200000000000014,0.04679999999999995,0.04400000000000004,0.06879999999999997
0.08720000000000006,0.9732,0.12,0.06279999999999997,0.08360000000000001,0.038000000000000034,0.04720000000000002,0.07440000000000002,0.04279999999999995,0.06159999999999999,0.05840000000000001
0.976,0.96,0.0796,0.1028,0.05720000000000003,0.06559999999999999,0.0756,0.07879999999999998,0.15159999999999996,0.08360000000000001,0.07279999999999998
0.06520000000000004,0.982,0.05920000000000003,0.17879999999999996,0.08560000000000001,0.04479999999999995,0.09240000000000004,0.1028,0.036800000000000055,0.04159999999999997,0.044399999999999995
0.9732,0.964,0.07320000000000004,0.08399999999999996,0.10919999999999996,0.060799999999999965,0.0988,0.07720000000000005,0.08760000000000001,0.07520000000000004,0.06559999999999999
0.09960000000000002,0.9796,0.043200000000000016,0.04079999999999995,0.06279999999999997,0.04720000000000002,0.056400000000000006,0.045599999999999974,0.05840000000000001,0.04079999999999995,0.06359999999999999
0.06840000000000002,0.9836,0.04279999999999995,0.043200000000000016,0.05120000000000002,0.04600000000000004,0.13639999999999997,0.0524,0.0464,0.06359999999999999,0.050799999999999956
0.9936,0.9872,0.06240000000000001,0.04600000000000004,0.05279999999999996,0.0484,0.03400000000000003,0.03480000000000005,0.08720000000000006,0.035599999999999965,0.04520000000000002
0.08279999999999998,0.9816,0.047599999999999976,0.04239999999999999,0.052000000000000046,0.04920000000000002,0.026000000000000023,0.06840000000000002,0.06599999999999995,0.04239999999999999,0.0948
0.9832,0.9748,0.038799999999999946,0.05479999999999996,0.029200000000000004,0.04400000000000004,0.05840000000000001,0.032399999999999984,0.04600000000000004,0.04400000000000004,0.041200000000000014
0.9768,0.9604,0.06000000000000005,0.07479999999999998,0.08279999999999998,0.06559999999999999,0.10840000000000005,0.08999999999999997,0.0948,0.057599999999999985,0.05400000000000005
0.9708,0.966,0.11240000000000006,0.06840000000000002,0.07199999999999995,0.07720000000000005,0.05359999999999998,0.06799999999999995,0.12839999999999996,0.06040000000000001,0.06679999999999997
0.9936,0.986,0.09119999999999995,0.06559999999999999,0.07679999999999998,0.034399999999999986,0.04959999999999998,0.04920000000000002,0.18400000000000005,0.03920000000000001,0.03320000000000001
0.9796,0.972,0.047599999999999976,0.05720000000000003,0.059599999999999986,0.0484,0.05600000000000005,0.045599999999999974,0.06399999999999995,0.02839999999999998,0.060799999999999965
0.7704,0.9632000000000001,0.060799999999999965,0.05559999999999998,0.050000000000000044,0.05679999999999996,0.06479999999999997,0.11560000000000004,0.0696,0.08199999999999996,0.08079999999999998
0.0524,0.9868,0.06240000000000001,0.05120000000000002,0.048799999999999955,0.048799999999999955,0.04279999999999995,0.035599999999999965,0.03520000000000001,0.0504,0.06320000000000003
